"Fecha creaci��n de la orden","Nombre del producto","N�� del orden","SKU vendedor","SKU Falabella","Id Art��culo","Falabella-Id","Estado de la orden","Fecha de Entrega","Tipo de transacci��n","Fecha de transacci��n","Divisa","Monto (Sin IVA)","IVA","Monto con IVA","Tipo de comisi��n","% comisi��n","Talla","Opscore","Estado de pago","N�� estado de cuenta","Referencia de pago Fpay","Comentarios","Tipo de env��o","Proveedor log��stico","Modalidad log��stica","Seller ID","Tipo de Seller","Tipo de Documento Tributario","  N�� Documento Tributario"," Categor��a de transacciones"
"2025-12-03 13:40:58","Limpiavidrios Magnéticos Termopanel 15-24MM","3216580997","20201049-WH","113040855","137927502","72ca164b-045e-4826-975b-4f07c8ad2d9c","entregada","2025-12-05 00:57:33","Cobro por comisión por venta","2025-12-05","CLP","-2310.0","-439.0","-2749.0","commissionseller","0.11","","4","Pagado","FACL-SC459DF-20251205-CLP","20251209C10219010881552025","Programado para procesamiento","drop_shipping","falaflex","FBS","SC459DF","Principal","Facturas","408928","Comisiones"
"2025-12-03 13:40:58","Limpiavidrios Magnéticos Termopanel 15-24MM","3216580997","20201049-WH","113040855","137927502","72ca164b-045e-4826-975b-4f07c8ad2d9c","entregada","2025-12-05 00:57:33","Reversa de pago de envío comprador","2025-12-05","CLP","-4193.0","-797.0","-4990.0","","","","4","Pagado","FACL-SC459DF-20251205-CLP","20251209C10219010881552025","Programado para procesamiento","drop_shipping","falaflex","FBS","SC459DF","Principal","Facturas","408928","A cargo de cliente"
"2025-12-03 13:40:58","Limpiavidrios Magnéticos Termopanel 15-24MM","3216580997","20201049-WH","113040855","137927502","72ca164b-045e-4826-975b-4f07c8ad2d9c","entregada","2025-12-05 00:57:33","Pago por precio del producto","2025-12-05","CLP","21000.0","3990.0","24990.0","","","","4","Pagado","FACL-SC459DF-20251205-CLP","20251209C10219010881552025","Programado para procesamiento","drop_shipping","falaflex","FBS","SC459DF","Principal","n/a","n/a","Pesos"
"2025-12-03 13:40:58","Limpiavidrios Magnéticos Termopanel 15-24MM","3216580997","20201049-WH","113040855","137927502","72ca164b-045e-4826-975b-4f07c8ad2d9c","entregada","2025-12-05 00:57:33","Pago por envío directo","2025-12-05","CLP","4193.0","797.0","4990.0","","","","4","Pagado","FACL-SC459DF-20251205-CLP","20251209C10219010881552025","Programado para procesamiento","drop_shipping","falaflex","FBS","SC459DF","Principal","Notas de credito","333550","Falabella Directo (Falabella Flex)"
"2025-12-03 13:40:58","Limpiavidrios Magnéticos Termopanel 15-24MM","3216580997","20201049-WH","113040855","137927502","72ca164b-045e-4826-975b-4f07c8ad2d9c","entregada","2025-12-05 00:57:33","Pago de envío comprador","2025-12-05","CLP","4193.0","797.0","4990.0","","","","4","Pagado","FACL-SC459DF-20251205-CLP","20251209C10219010881552025","Programado para procesamiento","drop_shipping","falaflex","FBS","SC459DF","Principal","n/a","n/a","A cargo de cliente"
"2025-12-03 01:19:38","Alfombra de orina impermeable para mascotas Naranja","3216534329","20191282-OR","112771543","137850339","318eb7be-5fae-41f1-af82-ae9db95f02b5","entregada","2025-12-05 12:00:50","Cobro por cofinanciamiento logístico","2025-12-05","CLP","-1000.0","-190.0","-1190.0","","","XXXS","4","Pagado","FACL-SC459DF-20251205-CLP","20251209C10219010881552025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","Facturas","408928","Cofinanciamiento Logistico"
"2025-12-03 01:19:38","Alfombra de orina impermeable para mascotas Naranja","3216534329","20191282-OR","112771543","137850339","318eb7be-5fae-41f1-af82-ae9db95f02b5","entregada","2025-12-05 12:00:50","Cobro por comisión por venta","2025-12-05","CLP","-1113.0","-211.0","-1324.0","commissionseller","0.16","","4","Pagado","FACL-SC459DF-20251205-CLP","20251209C10219010881552025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","Facturas","408928","Comisiones"
"2025-12-03 01:19:38","Alfombra de orina impermeable para mascotas Naranja","3216534329","20191282-OR","112771543","137850339","318eb7be-5fae-41f1-af82-ae9db95f02b5","entregada","2025-12-05 12:00:50","Reversa de pago de envío comprador","2025-12-05","CLP","-839.0","-159.0","-998.0","","","","5","Pagado","FACL-SC459DF-20251205-CLP","20251209C10219010881552025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","Facturas","408928","A cargo de cliente"
"2025-12-03 01:19:38","Alfombra de orina impermeable para mascotas Naranja","3216534329","20191282-OR","112771543","137850339","318eb7be-5fae-41f1-af82-ae9db95f02b5","entregada","2025-12-05 12:00:50","Pago por precio del producto","2025-12-05","CLP","6955.0","1321.0","8276.0","","","","5","Pagado","FACL-SC459DF-20251205-CLP","20251209C10219010881552025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","n/a","n/a","Pesos"
"2025-12-03 01:19:38","Alfombra de orina impermeable para mascotas Naranja","3216534329","20191282-OR","112771543","137850339","318eb7be-5fae-41f1-af82-ae9db95f02b5","entregada","2025-12-05 12:00:50","Pago de envío comprador","2025-12-05","CLP","839.0","159.0","998.0","","","","5","Pagado","FACL-SC459DF-20251205-CLP","20251209C10219010881552025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","n/a","n/a","A cargo de cliente"
"2025-12-03 01:19:38","Alfombra de orina impermeable para mascotas Naranja","3216534329","20191282-OR","112771543","137850338","f24cdaf4-7295-4d66-9156-64d27e40820b","entregada","2025-12-05 12:00:50","Cobro por cofinanciamiento logístico","2025-12-05","CLP","-1000.0","-190.0","-1190.0","","","XXXS","4","Pagado","FACL-SC459DF-20251205-CLP","20251209C10219010881552025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","Facturas","408928","Cofinanciamiento Logistico"
"2025-12-03 01:19:38","Alfombra de orina impermeable para mascotas Naranja","3216534329","20191282-OR","112771543","137850338","f24cdaf4-7295-4d66-9156-64d27e40820b","entregada","2025-12-05 12:00:50","Cobro por comisión por venta","2025-12-05","CLP","-1113.0","-211.0","-1324.0","commissionseller","0.16","","4","Pagado","FACL-SC459DF-20251205-CLP","20251209C10219010881552025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","Facturas","408928","Comisiones"
"2025-12-03 01:19:38","Alfombra de orina impermeable para mascotas Naranja","3216534329","20191282-OR","112771543","137850338","f24cdaf4-7295-4d66-9156-64d27e40820b","entregada","2025-12-05 12:00:50","Reversa de pago de envío comprador","2025-12-05","CLP","-837.0","-159.0","-996.0","","","","5","Pagado","FACL-SC459DF-20251205-CLP","20251209C10219010881552025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","Facturas","408928","A cargo de cliente"
"2025-12-03 01:19:38","Alfombra de orina impermeable para mascotas Naranja","3216534329","20191282-OR","112771543","137850338","f24cdaf4-7295-4d66-9156-64d27e40820b","entregada","2025-12-05 12:00:50","Pago por precio del producto","2025-12-05","CLP","6955.0","1321.0","8276.0","","","","5","Pagado","FACL-SC459DF-20251205-CLP","20251209C10219010881552025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","n/a","n/a","Pesos"
"2025-12-03 01:19:38","Alfombra de orina impermeable para mascotas Naranja","3216534329","20191282-OR","112771543","137850338","f24cdaf4-7295-4d66-9156-64d27e40820b","entregada","2025-12-05 12:00:50","Pago de envío comprador","2025-12-05","CLP","837.0","159.0","996.0","","","","5","Pagado","FACL-SC459DF-20251205-CLP","20251209C10219010881552025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","n/a","n/a","A cargo de cliente"
"2025-12-03 01:19:38","Alfombra de orina impermeable para mascotas Naranja","3216534329","20191282-OR","112771543","137850340","21446697-06fb-4aba-8844-ece6ec7a5332","entregada","2025-12-05 12:00:50","Cobro por cofinanciamiento logístico","2025-12-05","CLP","-1000.0","-190.0","-1190.0","","","XXXS","4","Pagado","FACL-SC459DF-20251205-CLP","20251209C10219010881552025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","Facturas","408928","Cofinanciamiento Logistico"
"2025-12-03 01:19:38","Alfombra de orina impermeable para mascotas Naranja","3216534329","20191282-OR","112771543","137850340","21446697-06fb-4aba-8844-ece6ec7a5332","entregada","2025-12-05 12:00:50","Cobro por comisión por venta","2025-12-05","CLP","-1113.0","-211.0","-1324.0","commissionseller","0.16","","4","Pagado","FACL-SC459DF-20251205-CLP","20251209C10219010881552025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","Facturas","408928","Comisiones"
"2025-12-03 01:19:38","Alfombra de orina impermeable para mascotas Naranja","3216534329","20191282-OR","112771543","137850340","21446697-06fb-4aba-8844-ece6ec7a5332","entregada","2025-12-05 12:00:50","Reversa de pago de envío comprador","2025-12-05","CLP","-837.0","-159.0","-996.0","","","","5","Pagado","FACL-SC459DF-20251205-CLP","20251209C10219010881552025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","Facturas","408928","A cargo de cliente"
"2025-12-03 01:19:38","Alfombra de orina impermeable para mascotas Naranja","3216534329","20191282-OR","112771543","137850340","21446697-06fb-4aba-8844-ece6ec7a5332","entregada","2025-12-05 12:00:50","Pago por precio del producto","2025-12-05","CLP","6955.0","1321.0","8276.0","","","","5","Pagado","FACL-SC459DF-20251205-CLP","20251209C10219010881552025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","n/a","n/a","Pesos"
"2025-12-03 01:19:38","Alfombra de orina impermeable para mascotas Naranja","3216534329","20191282-OR","112771543","137850340","21446697-06fb-4aba-8844-ece6ec7a5332","entregada","2025-12-05 12:00:50","Pago de envío comprador","2025-12-05","CLP","837.0","159.0","996.0","","","","5","Pagado","FACL-SC459DF-20251205-CLP","20251209C10219010881552025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","n/a","n/a","A cargo de cliente"
